1.290994448735806599e-01
-1.290994448735805211e-01
1.290994448735805489e-01
-1.290994448735804379e-01
1.290994448735803268e-01
-1.290994448735806599e-01
1.290994448735806321e-01
-1.290994448735804656e-01
1.290994448735806877e-01
-1.290994448735805211e-01
1.290994448735801881e-01
-1.290994448735803268e-01
