1.290994448735812428e-01
-1.290994448735806877e-01
1.290994448735799660e-01
-1.290994448735806877e-01
1.290994448735803823e-01
-1.290994448735809375e-01
1.290994448735802713e-01
-1.290994448735808264e-01
1.290994448735800493e-01
-1.290994448735807709e-01
1.290994448735809652e-01
-1.290994448735802713e-01
